id,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore
726,,,,,,,,,,,,65,75,77
727,,,,,,,,,,,,68,51,57
728,,,,,,,,,,,,73,92,84
729,,,,,,,,,,,,53,39,37
730,,,,,,,,,,,,68,77,80
731,,,,,,,,,,,,55,46,43
732,,,,,,,,,,,,87,89,94
733,,,,,,,,,,,,55,47,44
734,,,,,,,,,,,,53,58,57
735,,,,,,,,,,,,67,57,59
736,,,,,,,,,,,,92,79,84
737,,,,,,,,,,,,53,66,73
738,,,,,,,,,,,,81,71,73
739,,,,,,,,,,,,61,60,55
740,,,,,,,,,,,,80,73,72
741,,,,,,,,,,,,37,57,56
742,,,,,,,,,,,,81,84,82
743,,,,,,,,,,,,59,73,72
744,,,,,,,,,,,,55,55,47
745,,,,,,,,,,,,72,79,74
746,,,,,,,,,,,,69,75,71
747,,,,,,,,,,,,69,64,68
748,,,,,,,,,,,,50,60,59
749,,,,,,,,,,,,87,84,86
750,,,,,,,,,,,,71,69,68
751,,,,,,,,,,,,68,72,65
752,,,,,,,,,,,,79,77,75
753,,,,,,,,,,,,77,90,85
754,,,,,,,,,,,,58,55,53
755,,,,,,,,,,,,84,95,92
756,,,,,,,,,,,,55,58,52
757,,,,,,,,,,,,70,68,72
758,,,,,,,,,,,,52,59,65
759,,,,,,,,,,,,69,77,77
760,,,,,,,,,,,,53,72,64
761,,,,,,,,,,,,48,58,54
762,,,,,,,,,,,,78,81,86
763,,,,,,,,,,,,62,62,63
764,,,,,,,,,,,,60,63,59
765,,,,,,,,,,,,74,72,72
766,,,,,,,,,,,,58,75,77
767,,,,,,,,,,,,76,62,60
768,,,,,,,,,,,,68,71,75
769,,,,,,,,,,,,58,60,57
770,,,,,,,,,,,,52,48,49
771,,,,,,,,,,,,75,73,74
772,,,,,,,,,,,,52,67,72
773,,,,,,,,,,,,62,78,79
774,,,,,,,,,,,,66,65,60
775,,,,,,,,,,,,49,58,55
776,,,,,,,,,,,,66,72,70
777,,,,,,,,,,,,35,44,43
778,,,,,,,,,,,,72,79,82
779,,,,,,,,,,,,94,85,82
780,,,,,,,,,,,,46,56,57
781,,,,,,,,,,,,77,90,84
782,,,,,,,,,,,,76,85,82
783,,,,,,,,,,,,52,59,62
784,,,,,,,,,,,,91,81,79
785,,,,,,,,,,,,32,51,44
786,,,,,,,,,,,,72,79,77
787,,,,,,,,,,,,19,38,32
788,,,,,,,,,,,,68,65,61
789,,,,,,,,,,,,52,65,61
790,,,,,,,,,,,,48,62,60
791,,,,,,,,,,,,60,66,70
792,,,,,,,,,,,,66,74,69
793,,,,,,,,,,,,89,84,77
794,,,,,,,,,,,,42,52,51
795,,,,,,,,,,,,57,68,73
796,,,,,,,,,,,,70,70,70
797,,,,,,,,,,,,70,84,81
798,,,,,,,,,,,,69,60,54
799,,,,,,,,,,,,52,55,57
800,,,,,,,,,,,,67,73,68
801,,,,,,,,,,,,76,80,73
802,,,,,,,,,,,,87,94,95
803,,,,,,,,,,,,82,85,87
804,,,,,,,,,,,,73,76,78
805,,,,,,,,,,,,75,81,74
806,,,,,,,,,,,,64,74,75
807,,,,,,,,,,,,41,45,40
808,,,,,,,,,,,,90,75,69
809,,,,,,,,,,,,59,54,51
810,,,,,,,,,,,,51,31,36
811,,,,,,,,,,,,45,47,49
812,,,,,,,,,,,,54,64,67
813,,,,,,,,,,,,87,84,76
814,,,,,,,,,,,,72,80,83
815,,,,,,,,,,,,94,86,87
816,,,,,,,,,,,,45,59,64
817,,,,,,,,,,,,61,70,76
818,,,,,,,,,,,,60,72,68
819,,,,,,,,,,,,77,91,88
820,,,,,,,,,,,,85,90,92
821,,,,,,,,,,,,78,90,93
822,,,,,,,,,,,,49,52,51
823,,,,,,,,,,,,71,87,82
824,,,,,,,,,,,,48,58,52
825,,,,,,,,,,,,62,67,58
826,,,,,,,,,,,,56,68,70
827,,,,,,,,,,,,65,69,76
828,,,,,,,,,,,,69,86,81
829,,,,,,,,,,,,68,54,53
830,,,,,,,,,,,,61,60,57
831,,,,,,,,,,,,74,86,89
832,,,,,,,,,,,,64,60,58
833,,,,,,,,,,,,77,82,89
834,,,,,,,,,,,,58,50,45
835,,,,,,,,,,,,60,64,74
836,,,,,,,,,,,,73,64,57
837,,,,,,,,,,,,75,82,79
838,,,,,,,,,,,,58,57,53
839,,,,,,,,,,,,66,77,73
840,,,,,,,,,,,,39,52,46
841,,,,,,,,,,,,64,58,51
842,,,,,,,,,,,,23,44,36
843,,,,,,,,,,,,74,77,76
844,,,,,,,,,,,,40,65,64
845,,,,,,,,,,,,90,85,84
846,,,,,,,,,,,,91,85,85
847,,,,,,,,,,,,64,54,50
848,,,,,,,,,,,,59,72,68
849,,,,,,,,,,,,80,75,69
850,,,,,,,,,,,,71,67,67
851,,,,,,,,,,,,61,68,63
852,,,,,,,,,,,,87,85,93
853,,,,,,,,,,,,82,67,61
854,,,,,,,,,,,,62,64,55
855,,,,,,,,,,,,97,97,96
856,,,,,,,,,,,,75,68,65
857,,,,,,,,,,,,65,79,81
858,,,,,,,,,,,,52,49,46
859,,,,,,,,,,,,87,73,72
860,,,,,,,,,,,,53,62,53
861,,,,,,,,,,,,81,86,87
862,,,,,,,,,,,,39,42,38
863,,,,,,,,,,,,71,71,80
864,,,,,,,,,,,,97,93,91
865,,,,,,,,,,,,82,82,88
866,,,,,,,,,,,,59,53,52
867,,,,,,,,,,,,61,42,41
868,,,,,,,,,,,,78,74,72
869,,,,,,,,,,,,49,51,51
870,,,,,,,,,,,,59,58,47
871,,,,,,,,,,,,70,72,76
872,,,,,,,,,,,,82,84,78
873,,,,,,,,,,,,90,90,82
874,,,,,,,,,,,,43,62,61
875,,,,,,,,,,,,80,64,66
876,,,,,,,,,,,,81,82,84
877,,,,,,,,,,,,57,61,54
878,,,,,,,,,,,,59,72,80
879,,,,,,,,,,,,64,76,74
880,,,,,,,,,,,,63,64,66
881,,,,,,,,,,,,71,70,70
882,,,,,,,,,,,,64,73,71
883,,,,,,,,,,,,55,46,44
884,,,,,,,,,,,,51,51,54
885,,,,,,,,,,,,62,76,80
886,,,,,,,,,,,,93,100,95
887,,,,,,,,,,,,54,72,59
888,,,,,,,,,,,,69,65,74
889,,,,,,,,,,,,44,51,48
890,,,,,,,,,,,,86,85,91
891,,,,,,,,,,,,85,92,85
892,,,,,,,,,,,,50,67,73
893,,,,,,,,,,,,88,74,75
894,,,,,,,,,,,,59,62,69
895,,,,,,,,,,,,32,34,38
896,,,,,,,,,,,,36,29,27
897,,,,,,,,,,,,63,78,79
898,,,,,,,,,,,,67,54,63
899,,,,,,,,,,,,65,78,82
900,,,,,,,,,,,,85,84,89
901,,,,,,,,,,,,73,78,74
902,,,,,,,,,,,,34,48,41
903,,,,,,,,,,,,93,100,100
904,,,,,,,,,,,,67,84,84
905,,,,,,,,,,,,88,77,77
906,,,,,,,,,,,,57,48,51
907,,,,,,,,,,,,79,84,91
908,,,,,,,,,,,,67,75,72
909,,,,,,,,,,,,70,64,70
910,,,,,,,,,,,,50,42,48
911,,,,,,,,,,,,69,84,82
912,,,,,,,,,,,,52,61,66
913,,,,,,,,,,,,47,62,66
914,,,,,,,,,,,,46,61,55
915,,,,,,,,,,,,68,70,66
916,,,,,,,,,,,,100,100,100
917,,,,,,,,,,,,44,61,52
918,,,,,,,,,,,,57,77,80
919,,,,,,,,,,,,91,96,91
920,,,,,,,,,,,,69,70,67
921,,,,,,,,,,,,35,53,46
922,,,,,,,,,,,,72,66,66
923,,,,,,,,,,,,54,65,65
924,,,,,,,,,,,,74,70,69
925,,,,,,,,,,,,74,64,60
926,,,,,,,,,,,,64,56,52
927,,,,,,,,,,,,65,61,71
928,,,,,,,,,,,,46,43,44
929,,,,,,,,,,,,48,56,51
930,,,,,,,,,,,,67,74,70
931,,,,,,,,,,,,62,57,62
932,,,,,,,,,,,,61,71,73
933,,,,,,,,,,,,70,75,74
934,,,,,,,,,,,,98,87,90
935,,,,,,,,,,,,70,63,58
936,,,,,,,,,,,,67,57,53
937,,,,,,,,,,,,57,58,57
938,,,,,,,,,,,,85,81,85
939,,,,,,,,,,,,77,68,69
940,,,,,,,,,,,,72,66,72
941,,,,,,,,,,,,78,91,96
942,,,,,,,,,,,,81,66,64
943,,,,,,,,,,,,61,62,61
944,,,,,,,,,,,,58,68,61
945,,,,,,,,,,,,54,61,58
946,,,,,,,,,,,,82,82,80
947,,,,,,,,,,,,49,58,60
948,,,,,,,,,,,,49,50,52
949,,,,,,,,,,,,57,75,73
950,,,,,,,,,,,,94,73,71
951,,,,,,,,,,,,75,77,83
952,,,,,,,,,,,,74,74,72
953,,,,,,,,,,,,58,52,54
954,,,,,,,,,,,,62,69,69
955,,,,,,,,,,,,72,57,62
956,,,,,,,,,,,,84,87,81
957,,,,,,,,,,,,92,100,100
958,,,,,,,,,,,,45,63,59
959,,,,,,,,,,,,75,81,71
960,,,,,,,,,,,,56,58,64
961,,,,,,,,,,,,48,54,53
962,,,,,,,,,,,,100,100,100
963,,,,,,,,,,,,65,76,75
964,,,,,,,,,,,,72,57,58
965,,,,,,,,,,,,62,70,72
966,,,,,,,,,,,,66,68,64
967,,,,,,,,,,,,63,63,60
968,,,,,,,,,,,,68,76,67
969,,,,,,,,,,,,75,84,80
970,,,,,,,,,,,,89,100,100
971,,,,,,,,,,,,78,72,69
972,,,,,,,,,,,,53,50,60
973,,,,,,,,,,,,49,65,61
974,,,,,,,,,,,,54,63,67
975,,,,,,,,,,,,64,82,77
976,,,,,,,,,,,,60,62,60
977,,,,,,,,,,,,62,65,58
978,,,,,,,,,,,,55,41,48
979,,,,,,,,,,,,91,95,94
980,,,,,,,,,,,,8,24,23
981,,,,,,,,,,,,81,78,78
982,,,,,,,,,,,,79,85,86
983,,,,,,,,,,,,78,87,91
984,,,,,,,,,,,,74,75,82
985,,,,,,,,,,,,57,51,54
986,,,,,,,,,,,,40,59,51
987,,,,,,,,,,,,81,75,76
988,,,,,,,,,,,,44,45,45
989,,,,,,,,,,,,67,86,83
990,,,,,,,,,,,,86,81,75
991,,,,,,,,,,,,65,82,78
992,,,,,,,,,,,,55,76,76
993,,,,,,,,,,,,62,72,74
994,,,,,,,,,,,,63,63,62
995,,,,,,,,,,,,88,99,95
996,,,,,,,,,,,,62,55,55
997,,,,,,,,,,,,59,71,65
998,,,,,,,,,,,,68,78,77
999,,,,,,,,,,,,77,86,86
1000,,,,,,,,,,,,75,88,85
1001,,,,,,,,,,,,91,98,100
1002,,,,,,,,,,,,59,72,65
1003,,,,,,,,,,,,72,57,62
1004,,,,,,,,,,,,63,52,53
1005,,,,,,,,,,,,61,66,69
1006,,,,,,,,,,,,65,74,75
1007,,,,,,,,,,,,75,87,81
1008,,,,,,,,,,,,46,69,73
1009,,,,,,,,,,,,70,63,61
1010,,,,,,,,,,,,100,100,100
1011,,,,,,,,,,,,63,63,55
1012,,,,,,,,,,,,81,81,88
1013,,,,,,,,,,,,71,58,64
1014,,,,,,,,,,,,98,81,77
1015,,,,,,,,,,,,85,91,91
1016,,,,,,,,,,,,80,71,66
1017,,,,,,,,,,,,88,81,75
1018,,,,,,,,,,,,41,46,45
1019,,,,,,,,,,,,81,78,80
1020,,,,,,,,,,,,50,62,65
1021,,,,,,,,,,,,79,82,86
1022,,,,,,,,,,,,64,85,83
1023,,,,,,,,,,,,72,80,81
1024,,,,,,,,,,,,64,69,63
1025,,,,,,,,,,,,70,75,74
1026,,,,,,,,,,,,66,65,54
1027,,,,,,,,,,,,70,87,87
1028,,,,,,,,,,,,62,58,59
1029,,,,,,,,,,,,73,78,79
1030,,,,,,,,,,,,64,68,67
1031,,,,,,,,,,,,60,77,78
1032,,,,,,,,,,,,52,67,68
1033,,,,,,,,,,,,51,39,40
1034,,,,,,,,,,,,99,100,100
1035,,,,,,,,,,,,45,53,55
1036,,,,,,,,,,,,70,78,80
1037,,,,,,,,,,,,80,71,73
1038,,,,,,,,,,,,70,63,61
1039,,,,,,,,,,,,77,83,90
1040,,,,,,,,,,,,87,97,96
1041,,,,,,,,,,,,74,66,72
1042,,,,,,,,,,,,61,72,66
1043,,,,,,,,,,,,100,100,100
1044,,,,,,,,,,,,76,67,67
1045,,,,,,,,,,,,76,83,82
1046,,,,,,,,,,,,58,49,42
1047,,,,,,,,,,,,74,65,61
1048,,,,,,,,,,,,36,38,36
1049,,,,,,,,,,,,62,69,61
1050,,,,,,,,,,,,76,78,72
1051,,,,,,,,,,,,71,71,66
1052,,,,,,,,,,,,48,73,69
1053,,,,,,,,,,,,47,50,45
1054,,,,,,,,,,,,29,45,46
1055,,,,,,,,,,,,50,62,61
1056,,,,,,,,,,,,35,35,35
1057,,,,,,,,,,,,73,76,75
1058,,,,,,,,,,,,59,72,71
1059,,,,,,,,,,,,69,74,74
1060,,,,,,,,,,,,44,54,49
1061,,,,,,,,,,,,75,82,69
1062,,,,,,,,,,,,57,50,45
1063,,,,,,,,,,,,56,69,65
1064,,,,,,,,,,,,62,77,79
1065,,,,,,,,,,,,56,74,74
1066,,,,,,,,,,,,80,72,71
1067,,,,,,,,,,,,57,53,47
1068,,,,,,,,,,,,74,62,62
1069,,,,,,,,,,,,59,68,68
1070,,,,,,,,,,,,72,65,71
1071,,,,,,,,,,,,89,97,93
1072,,,,,,,,,,,,67,75,68
1073,,,,,,,,,,,,65,55,62
1074,,,,,,,,,,,,58,71,64
1075,,,,,,,,,,,,82,80,76
1076,,,,,,,,,,,,62,75,70
1077,,,,,,,,,,,,63,83,91
1078,,,,,,,,,,,,62,70,67
1079,,,,,,,,,,,,32,48,50
1080,,,,,,,,,,,,69,55,60
1081,,,,,,,,,,,,59,60,51
1082,,,,,,,,,,,,57,65,70
1083,,,,,,,,,,,,48,43,37
1084,,,,,,,,,,,,72,84,84
1085,,,,,,,,,,,,71,70,62
1086,,,,,,,,,,,,71,84,82
1087,,,,,,,,,,,,35,42,39
1088,,,,,,,,,,,,100,97,91
1089,,,,,,,,,,,,64,74,74
1090,,,,,,,,,,,,66,68,65
1091,,,,,,,,,,,,27,37,37
1092,,,,,,,,,,,,52,53,51
1093,,,,,,,,,,,,58,63,57
1094,,,,,,,,,,,,69,65,61
1095,,,,,,,,,,,,66,73,66
1096,,,,,,,,,,,,63,65,72
1097,,,,,,,,,,,,79,73,74
1098,,,,,,,,,,,,53,69,63
1099,,,,,,,,,,,,64,63,60
1100,,,,,,,,,,,,69,71,68
1101,,,,,,,,,,,,72,67,68
1102,,,,,,,,,,,,56,65,68
1103,,,,,,,,,,,,68,87,93
1104,,,,,,,,,,,,72,79,76
1105,,,,,,,,,,,,78,87,76
1106,,,,,,,,,,,,78,92,93
1107,,,,,,,,,,,,66,78,77
1108,,,,,,,,,,,,57,67,63
1109,,,,,,,,,,,,58,77,75
1110,,,,,,,,,,,,91,97,100
1111,,,,,,,,,,,,48,49,46
1112,,,,,,,,,,,,80,78,81
1113,,,,,,,,,,,,51,48,48
1114,,,,,,,,,,,,46,54,60
1115,,,,,,,,,,,,60,66,73
1116,,,,,,,,,,,,58,64,63
1117,,,,,,,,,,,,44,50,48
1118,,,,,,,,,,,,78,73,76
1119,,,,,,,,,,,,68,63,54
1120,,,,,,,,,,,,68,85,79
1121,,,,,,,,,,,,65,73,75
1122,,,,,,,,,,,,72,62,70
1123,,,,,,,,,,,,79,81,76
1124,,,,,,,,,,,,79,81,82
1125,,,,,,,,,,,,55,61,59
1126,,,,,,,,,,,,52,66,60
1127,,,,,,,,,,,,54,59,46
1128,,,,,,,,,,,,89,93,92
1129,,,,,,,,,,,,74,77,87
1130,,,,,,,,,,,,52,58,49
1131,,,,,,,,,,,,61,51,54
1132,,,,,,,,,,,,58,59,60
1133,,,,,,,,,,,,79,82,75
1134,,,,,,,,,,,,52,69,71
1135,,,,,,,,,,,,47,53,52
1136,,,,,,,,,,,,84,89,85
1137,,,,,,,,,,,,91,95,100
1138,,,,,,,,,,,,84,82,77
1139,,,,,,,,,,,,100,88,92
1140,,,,,,,,,,,,64,59,58
1141,,,,,,,,,,,,55,59,65
1142,,,,,,,,,,,,69,80,75
1143,,,,,,,,,,,,71,62,55
1144,,,,,,,,,,,,38,52,43
1145,,,,,,,,,,,,65,80,72
1146,,,,,,,,,,,,65,74,71
1147,,,,,,,,,,,,77,79,81
1148,,,,,,,,,,,,70,78,71
1149,,,,,,,,,,,,58,61,62
1150,,,,,,,,,,,,58,51,48
1151,,,,,,,,,,,,62,74,71
1152,,,,,,,,,,,,75,86,78
1153,,,,,,,,,,,,52,59,63
1154,,,,,,,,,,,,93,92,85
1155,,,,,,,,,,,,69,78,81
1156,,,,,,,,,,,,71,87,87
1157,,,,,,,,,,,,62,69,63
1158,,,,,,,,,,,,46,47,49
1159,,,,,,,,,,,,75,73,75
1160,,,,,,,,,,,,67,67,62
1161,,,,,,,,,,,,75,66,64
1162,,,,,,,,,,,,57,68,51
1163,,,,,,,,,,,,69,75,75
1164,,,,,,,,,,,,70,78,66
1165,,,,,,,,,,,,55,61,56
1166,,,,,,,,,,,,63,91,91
1167,,,,,,,,,,,,72,66,70
1168,,,,,,,,,,,,56,64,55
1169,,,,,,,,,,,,54,58,53
1170,,,,,,,,,,,,51,66,62
1171,,,,,,,,,,,,83,78,79
1172,,,,,,,,,,,,57,77,72
1173,,,,,,,,,,,,51,54,53
1174,,,,,,,,,,,,60,75,70
1175,,,,,,,,,,,,52,52,48
1176,,,,,,,,,,,,78,71,71
1177,,,,,,,,,,,,61,74,74
1178,,,,,,,,,,,,38,58,54
1179,,,,,,,,,,,,82,91,88
1180,,,,,,,,,,,,78,74,76
1181,,,,,,,,,,,,70,64,55
1182,,,,,,,,,,,,64,62,60
1183,,,,,,,,,,,,83,81,73
1184,,,,,,,,,,,,71,75,75
1185,,,,,,,,,,,,52,71,71
1186,,,,,,,,,,,,74,67,67
1187,,,,,,,,,,,,69,71,79
1188,,,,,,,,,,,,93,87,74
1189,,,,,,,,,,,,61,68,68
1190,,,,,,,,,,,,68,63,60
1191,,,,,,,,,,,,53,66,71
1192,,,,,,,,,,,,56,74,74
1193,,,,,,,,,,,,55,57,60
1194,,,,,,,,,,,,44,52,49
1195,,,,,,,,,,,,52,50,38
1196,,,,,,,,,,,,83,80,76
1197,,,,,,,,,,,,39,55,50
1198,,,,,,,,,,,,77,67,68
1199,,,,,,,,,,,,85,76,85
1200,,,,,,,,,,,,43,58,46
1201,,,,,,,,,,,,79,83,77
1202,,,,,,,,,,,,61,56,55
1203,,,,,,,,,,,,84,96,97
1204,,,,,,,,,,,,62,63,67
1205,,,,,,,,,,,,54,70,71
1206,,,,,,,,,,,,76,82,72
1207,,,,,,,,,,,,63,83,82
1208,,,,,,,,,,,,48,66,63
1209,,,,,,,,,,,,69,63,71
1210,,,,,,,,,,,,88,90,83
1211,,,,,,,,,,,,54,55,45
1212,,,,,,,,,,,,43,64,58
1213,,,,,,,,,,,,78,63,68
1214,,,,,,,,,,,,66,79,86
1215,,,,,,,,,,,,47,46,39
1216,,,,,,,,,,,,65,69,75
1217,,,,,,,,,,,,51,51,50
1218,,,,,,,,,,,,80,84,89
1219,,,,,,,,,,,,87,82,79
1220,,,,,,,,,,,,40,60,54
1221,,,,,,,,,,,,63,45,43
1222,,,,,,,,,,,,85,93,89
1223,,,,,,,,,,,,64,72,75
1224,,,,,,,,,,,,57,68,67
1225,,,,,,,,,,,,45,59,57
1226,,,,,,,,,,,,74,70,70
1227,,,,,,,,,,,,76,57,60
1228,,,,,,,,,,,,75,86,82
1229,,,,,,,,,,,,72,81,75
1230,,,,,,,,,,,,63,63,63
1231,,,,,,,,,,,,53,73,61
1232,,,,,,,,,,,,45,65,64
1233,,,,,,,,,,,,57,71,64
1234,,,,,,,,,,,,32,56,51
1235,,,,,,,,,,,,67,61,63
1236,,,,,,,,,,,,89,79,71
1237,,,,,,,,,,,,60,63,59
1238,,,,,,,,,,,,63,62,60
1239,,,,,,,,,,,,44,65,65
1240,,,,,,,,,,,,39,42,37
1241,,,,,,,,,,,,94,97,92
1242,,,,,,,,,,,,56,60,62
1243,,,,,,,,,,,,72,78,74
1244,,,,,,,,,,,,42,56,57
1245,,,,,,,,,,,,72,79,86
1246,,,,,,,,,,,,92,85,95
1247,,,,,,,,,,,,82,79,74
1248,,,,,,,,,,,,65,78,78
1249,,,,,,,,,,,,86,93,90
1250,,,,,,,,,,,,70,82,69
1251,,,,,,,,,,,,68,68,70
1252,,,,,,,,,,,,79,91,98
1253,,,,,,,,,,,,45,52,50
1254,,,,,,,,,,,,64,69,65
1255,,,,,,,,,,,,76,62,61
1256,,,,,,,,,,,,53,60,56
1257,,,,,,,,,,,,75,85,80
1258,,,,,,,,,,,,62,71,69
1259,,,,,,,,,,,,66,76,75
1260,,,,,,,,,,,,72,79,82
1261,,,,,,,,,,,,76,75,74
1262,,,,,,,,,,,,64,69,62
1263,,,,,,,,,,,,50,57,57
1264,,,,,,,,,,,,61,68,64
1265,,,,,,,,,,,,65,67,64
1266,,,,,,,,,,,,55,60,58
1267,,,,,,,,,,,,26,48,37
1268,,,,,,,,,,,,82,75,87
1269,,,,,,,,,,,,67,56,50
1270,,,,,,,,,,,,47,48,53
1271,,,,,,,,,,,,81,76,77
1272,,,,,,,,,,,,84,79,74
1273,,,,,,,,,,,,74,75,70
1274,,,,,,,,,,,,81,73,73
1275,,,,,,,,,,,,29,49,50
1276,,,,,,,,,,,,72,84,79
1277,,,,,,,,,,,,69,75,72
1278,,,,,,,,,,,,98,95,93
1279,,,,,,,,,,,,38,47,44
1280,,,,,,,,,,,,54,52,50
1281,,,,,,,,,,,,85,76,75
1282,,,,,,,,,,,,78,80,82
1283,,,,,,,,,,,,84,71,76
1284,,,,,,,,,,,,84,82,87
1285,,,,,,,,,,,,61,60,62
1286,,,,,,,,,,,,52,66,57
1287,,,,,,,,,,,,79,77,72
1288,,,,,,,,,,,,57,73,75
1289,,,,,,,,,,,,58,58,60
1290,,,,,,,,,,,,52,55,57
1291,,,,,,,,,,,,78,84,81
1292,,,,,,,,,,,,51,72,67
1293,,,,,,,,,,,,76,68,66
1294,,,,,,,,,,,,56,71,65
1295,,,,,,,,,,,,58,80,78
1296,,,,,,,,,,,,64,76,75
1297,,,,,,,,,,,,80,79,79
1298,,,,,,,,,,,,50,48,45
1299,,,,,,,,,,,,45,44,51
1300,,,,,,,,,,,,74,67,69
1301,,,,,,,,,,,,70,67,67
1302,,,,,,,,,,,,57,70,64
1303,,,,,,,,,,,,85,85,81
1304,,,,,,,,,,,,73,79,78
1305,,,,,,,,,,,,62,61,61
1306,,,,,,,,,,,,41,48,38
1307,,,,,,,,,,,,36,47,48
1308,,,,,,,,,,,,63,68,70
1309,,,,,,,,,,,,48,61,49
1310,,,,,,,,,,,,71,65,63
1311,,,,,,,,,,,,57,63,59
1312,,,,,,,,,,,,66,53,54
1313,,,,,,,,,,,,45,58,53
1314,,,,,,,,,,,,56,47,44
1315,,,,,,,,,,,,84,61,56
1316,,,,,,,,,,,,75,81,82
1317,,,,,,,,,,,,48,56,56
1318,,,,,,,,,,,,91,91,92
1319,,,,,,,,,,,,76,65,66
1320,,,,,,,,,,,,48,69,64
1321,,,,,,,,,,,,45,46,42
1322,,,,,,,,,,,,27,41,38
1323,,,,,,,,,,,,62,55,53
1324,,,,,,,,,,,,48,65,60
1325,,,,,,,,,,,,67,60,61
1326,,,,,,,,,,,,66,64,56
1327,,,,,,,,,,,,40,62,62
1328,,,,,,,,,,,,52,49,54
1329,,,,,,,,,,,,55,63,62
1330,,,,,,,,,,,,82,70,70
1331,,,,,,,,,,,,67,82,83
1332,,,,,,,,,,,,64,96,91
1333,,,,,,,,,,,,88,83,86
1334,,,,,,,,,,,,77,82,81
1335,,,,,,,,,,,,69,66,73
1336,,,,,,,,,,,,75,75,72
1337,,,,,,,,,,,,100,84,81
1338,,,,,,,,,,,,43,49,46
1339,,,,,,,,,,,,69,69,63
1340,,,,,,,,,,,,80,93,95
1341,,,,,,,,,,,,75,70,70
1342,,,,,,,,,,,,59,72,75
1343,,,,,,,,,,,,45,53,49
1344,,,,,,,,,,,,63,52,48
1345,,,,,,,,,,,,63,65,55
1346,,,,,,,,,,,,61,48,47
1347,,,,,,,,,,,,73,83,82
1348,,,,,,,,,,,,75,78,70
1349,,,,,,,,,,,,90,83,84
1350,,,,,,,,,,,,72,74,80
1351,,,,,,,,,,,,43,61,52
1352,,,,,,,,,,,,84,75,69
1353,,,,,,,,,,,,55,52,54
1354,,,,,,,,,,,,71,82,85
1355,,,,,,,,,,,,64,88,83
1356,,,,,,,,,,,,68,86,81
1357,,,,,,,,,,,,61,63,61
1358,,,,,,,,,,,,67,69,60
1359,,,,,,,,,,,,82,74,78
1360,,,,,,,,,,,,91,83,77
1361,,,,,,,,,,,,56,70,72
1362,,,,,,,,,,,,87,87,92
1363,,,,,,,,,,,,56,72,67
1364,,,,,,,,,,,,68,69,70
1365,,,,,,,,,,,,52,40,46
1366,,,,,,,,,,,,84,83,85
1367,,,,,,,,,,,,83,80,74
1368,,,,,,,,,,,,23,31,29
1369,,,,,,,,,,,,64,68,63
1370,,,,,,,,,,,,62,72,72
1371,,,,,,,,,,,,78,94,92
1372,,,,,,,,,,,,73,76,73
1373,,,,,,,,,,,,79,80,79
1374,,,,,,,,,,,,90,90,87
1375,,,,,,,,,,,,51,55,52
1376,,,,,,,,,,,,100,100,100
1377,,,,,,,,,,,,57,56,62
1378,,,,,,,,,,,,77,80,83
1379,,,,,,,,,,,,53,57,48
1380,,,,,,,,,,,,73,69,75
1381,,,,,,,,,,,,72,76,71
1382,,,,,,,,,,,,84,79,84
1383,,,,,,,,,,,,94,88,91
1384,,,,,,,,,,,,97,85,91
1385,,,,,,,,,,,,65,53,49
1386,,,,,,,,,,,,86,75,79
1387,,,,,,,,,,,,47,46,48
1388,,,,,,,,,,,,78,71,72
1389,,,,,,,,,,,,64,59,64
1390,,,,,,,,,,,,83,83,75
1391,,,,,,,,,,,,58,61,52
1392,,,,,,,,,,,,90,80,81
1393,,,,,,,,,,,,74,72,76
1394,,,,,,,,,,,,88,78,80
1395,,,,,,,,,,,,79,74,71
1396,,,,,,,,,,,,86,88,93
1397,,,,,,,,,,,,52,64,67
1398,,,,,,,,,,,,73,67,72
1399,,,,,,,,,,,,68,82,81
1400,,,,,,,,,,,,73,68,72
1401,,,,,,,,,,,,40,32,33
1402,,,,,,,,,,,,70,59,57
1403,,,,,,,,,,,,59,51,51
1404,,,,,,,,,,,,63,77,77
1405,,,,,,,,,,,,50,63,64
1406,,,,,,,,,,,,60,79,64
1407,,,,,,,,,,,,68,82,78
1408,,,,,,,,,,,,66,60,54
1409,,,,,,,,,,,,52,57,56
1410,,,,,,,,,,,,53,45,44
1411,,,,,,,,,,,,74,77,83
1412,,,,,,,,,,,,74,83,85
1413,,,,,,,,,,,,51,48,48
1414,,,,,,,,,,,,42,26,32
1415,,,,,,,,,,,,40,24,28
1416,,,,,,,,,,,,100,98,100
1417,,,,,,,,,,,,57,55,46
1418,,,,,,,,,,,,45,51,51
1419,,,,,,,,,,,,54,62,55
1420,,,,,,,,,,,,69,67,63
1421,,,,,,,,,,,,67,65,64
1422,,,,,,,,,,,,30,47,41
1423,,,,,,,,,,,,68,69,75
1424,,,,,,,,,,,,71,58,59
1425,,,,,,,,,,,,41,43,38
1426,,,,,,,,,,,,58,67,65
1427,,,,,,,,,,,,62,75,70
1428,,,,,,,,,,,,71,71,65
1429,,,,,,,,,,,,47,38,39
1430,,,,,,,,,,,,48,51,56
1431,,,,,,,,,,,,80,85,80
1432,,,,,,,,,,,,51,70,64
1433,,,,,,,,,,,,46,49,46
